0,I do not like working 24 hours in a 32 hour window. Feeling sleepy! Gotta love the Army  Good luck today @followtheblonde...
0,@Mr_Marty Wont let me...moved my plate to another car thats why :O C u in 4 hrs while I que! 
0,"@maibey omg, that sounds SO fun, but my thesis is due that same week.  but, wow, what an idea!"
0,@j_real There isn't pay parking near our house. The condo's around us have waiting lists for spots 
0,Home with a belly ache 
0,"@iliveinfosh aaaw oli sykes used to be a pop punk kid :| lets mawsh to nfg!iaf, i doubt he got it from nfg "
0,Wouldn't you know it! I bring up my camera at the last minute for some night photography and the battery is too low for it to work 
0,I don't feel good 
0,@freakgoddess you just made me hungry ..... 
0,"@redpandajewelry No, Tweetie, coffee quit me.    I wanted to get married and run away together."
0,"@happylovesChuck No, I'm on a time crunch so I don't have time for my twenty minute shower. "
0,Still on major missing Barcelona depression trip 
0,annn still my &lt;3 aches 
0,"@wolwol viigo is ugly, it tries to do too much things  I just need something simple that does it right. Like feedly.com"
0,@cinsta *hugs* I know exactly how you feel. 
0,Again staying back  . After moving to new group I am almost in office for more than 10 hours ... Missing Library a lot ...
0,@Feefers But you should be! 
0,"My nails, toes, eyebrows, and hair look a hot mess this week! "
0,@nishitak every1 now has a cough n they blame me 4 tht 
0,Still at cursus..  - http://mobypicture.com/?ubsjgw
0,feeling very stupid that I didn't check a DM was sent 
0,"Lovely lunch with brother, smoked too much  !"
0,@VOMalleyPhoto im in Paris doing some dj skits and working for a photog agency; but downside is wisdom teeth growing in 
0,@loveisnothing http://bit.ly/9waMc  Awful sound though  I'm still looking for another one.
0,@estripe4 @c0pperboom @carriegirl @drofpain I miss you ladies a lot 
0,@Adeesya how much does it cost? uugh i hate expensive things 
0,POOR TREES. :| I'm running out of paper &amp; ink. 
0,i miss maine 
0,I think I may make my twitter account private for awhile. I am getting deluged by spammers thanks to yesterdays freaking retweet 
0,trying to figure out iow to get twitter and email/updates on my phone 
0,@_happygolucky_ I'm finally up and about my fever is under 100 so I decided to work today  thanks for asking and thanks for the fb comment
0,@slow3 i have a yoga event tonight  Also I can't figure out how direct messages work...
0,@soshified Will it be released tomorrow then?  *excited*
0,these questions are way to hard  how am i meant to know how Shakespeare's audiences interprate the issues and themes of Macbeth different
0,@officialmgnfox so sorry to hear about your cat  it must be horrible. Hope your ok x
0,"I've been waiting my whole life for tomorrow night. It's a shame, 'cause it's pretty much impossible for it to live up to my expectations "
0,Awww Farrah Fawcett has just been given her 'last rights'  (via @KISSmyBLAKarts) Are u serious? Damn
0,"tomorrow  gonna miss my bestie. whether we fight a ton or not, she's got my back. the girl will throw down for me."
0,there is nothing more attractive then your face getting sunburned and then peeling 
0,man.. this boarding process is taking aaaagggesss! i really need to use the plane's bathroom! 
0,Osn had the bomb sleep wish didn't have to end  lol
0,"@alderina yeah, their mobile RSS reader sucks for BB "
0,took my brother to &quot;bot chien&quot;... I should not drink &quot;sinh to bo rau ma&quot;. I don't think my tummy likes it 
0,@makeitepic just one! And he's old 
0,says aynako precalc...  http://plurk.com/p/13vz61
0,"Rushing to work, I'm never late but I'm sick!!! "
0,thank gosh my replacement phone finally cameee. too bad i have no idea how to set it up 
0,playing with my little one. Almost a year old  Went too fast
0,Is on his way to get his wisdom teeth pulled 
0,Still has aching muscles 
0,wishes that she could take the day off.  i'm just not feeling 100% 
0,"@LushLtd Sweet Japanese Girl and now it's GONE!  Nothing works as well on blackheads - not Ocean Salt, not Dark Angles, nothing! *sob*"
0,@Ces_Creatively pale baby blue .... 
0,@paudevera i feel so sad sometimes.... its kinda hard to fit in 
0,i lost my ipod touch in my house 
0,"@krist0ph3r oh yes i love food, but like i said it cant qualify as addiction  @GauravSaha"
0,"@ChesterBe http://twitpic.com/5t8nh - ohh baby Ä±ts your foot,isnt it?? what a pity "
0,In hot hot french soo hot ahh im annoyed im hot allowed to go swimming hmmm my tooth hurts 
0,one thing they don't teach you in DJ school - vinyl gets warped if left in the sun! my brand new record destroyed!!!!back to digital then 
0,back in the southern hemisphere and feeling deflated. I miss my friends 
0,@S4BI wat happened miss laugh a lot 
0,The worst thing about the summer is hayfever 
0,Six am and im still tired. Us history test today. Fml. 
0,the longest day of my life is about to start 
0,@KennethCK Have you tried restarting everything 
0,"Ughhhhh I'm hungover, not going to the gym here "
0,But I don't wanna work todayyyy 
0,"@kimsnotebook well, that would have been fun. too bad i just read your tweet.  thanks for thinking of us..."
0,Off 2 work. Y do days off go so quick 
0,Do I have to pay for gas and electric? 
0,...with all things to catch up in school 
0,all the girls flown away again?...alone again... 
0,"Of course my academic advisor doesn't show up to work on the day she has an extremely important meeting with me.  No early graduation, "
0,Why aren't my followers/what not appearing on my sidebar??  
0,"I'm hooooooot.  T_T  Japan, TURN DOWN THE HEAT PLZ. "
0,@Wu13 WU !! Universal did ah happen last nite !!! I haven't enjoyed myself like that in a long time !! Too much party hopping 
0,At the high school. Holy shit its so nice. I wish i could turn back time and go back. 
0,Bored 2 death 
0,really should be getting on with my Harry Potter Fanfiction 
0,is curently at college doing nothing that has anything to do with school i'm incredably board 
0,"Just got Android running on my touch pro  , now, i just wish everything worked "
0,"@PersiaRose i'm just kind of down in the dumps right now. All this checking out, and trying to get OPSaveSarah to be a sucsess. "
0,"actually, gonna leave noooooow. @sherrymusic see you at school tomorrow. please please get well.  i missed you at school today. haha"
0,Does not feel we'll 
0,Found out class was canceled when I got there so no extra sleep for me. Macs in Nord are down too  Damn I hate using  Windoze anymore.
0,i don't wanna job hunt anymoreee 
0,well it is damn hot in the shop today.... it is possible that i may be melting 
0,Burnt my tongue. Haaaaate when that happens. Everything tastes weird for ages... 
0,"started to read &quot;land the tech job you love&quot; few days ago. Very cool so far, makes me 100 % convinced I should not work where I am now "
0,work till 6 
0,"My new office is really nice, but I have the side without a window. Which means I don't get to see the pretty lady walk by on Wednesdays. "
0,"is working and then off to say goodbye to Dave, Jill, Lucy &amp; Dannyboy with Mom &amp; Sassy. I'm so sad, I will miss them!  "
0,'Is there a lot of coffee left?' - 'Yeh there's a lot left' - grabs mug - 'Not anymore!'     Doh. I never get the first pot  of coffee! 
0,I'm craving Sushi and Jamba Juice!!!  I miss LA
0,@MsDiamondPearl you can right click on the video and choose &quot;Watch on YouTube&quot; but yeah...it's a pain in the ass...I dont like it 
0,"@ASHATL hee hee hi bb!!! #8 tonight!! For now, am stuck at work. "
0,@ScottStader uuuhhhh! I forgot about the call! I almost played hookie! What do I gotta say again?  I'm not happy mr!
0,@godenzigirl not when were workin in MA and have lotsa drivin to do. Late start like this means yet another super late finish 
0,I keep falling asleep.. Its too early to listen to someone lecture about law and government.  i want to cry.
0,Currently napping in the lobby of the hilton ohare 
0,@fluBALLOW TY for postin my tweet earlier. (: / HOME btw. leeds was crap 
0,I seem to be having one of *those* days... 
0,My baby boy is getting on a plane to NY for six weeks   http://yfrog.com/6e60627149j
0,Guess I'd best head back into work. Gah 
0,@jamaalsabree went to his standup comedy show. Why dude call me fijian 
0,"@LaurenConrad I have work until 9pm today, so I can't come to your signing "
0,@ykesha2001 morning mama!  I saw your earlier Tweets I was getting ready for work at the time... sorry 
0,"at this point, i would even settle for an ipod mini. so tired of not being able to listen to my music when i want to "
0,I forgot to stretch yesterday and now I'm banished from toys for 5 days as punishment 
0,wishes she was going to Disney World with her sisters and their kiddos 
0,@sherryxmusic see you at school tomorrow. please please get well.  i missed you at school today. haha
0,"Just arrived in London from L.A, long + boring plane ride...not fun "
0,@Smaulren I am sorry you are sick.. that is no good at all.  I hope you feel better soon!
0,things are looking good with atkins so far wish me luck to stick to it And   I pray for all Iranians over in iran. I wish I was there 
0,Not gonna be a good day. 
0,its too early 
0,"I'm home, safe and relatively sound. BIG day: dishes/laundry/playing w/ the kiddos. Good to be home! But I miss my &quot;huns&quot;, and NEED music "
0,"@_sonik well done! that'd be a nice little machine, very portable. I've a 17&quot;. Big screen, but heavy after a while "
0,About to go and see The Hangover. I miss LA 
0,@rwilkie you're not follow me 
0,things are looking good with atkins so far wish me luck to stick to it And I pray for all Iranians over in iran. I wish I was there  lol
0,I don't like the new UberTwitter 
0,i friggin hate it when [*******] does that!    
0,I need more followers 
0,@iamMamaMarcia i knoww. i miss you guys 
0,Damn sad abt the cam batt thing  i shouldve bought my stephen hawking book instead of hw cuz i know i wont do them anyway
0,@carlyyrenee listen you dont ever call me text me nothing your too cool for me  calll me this weekend i have work all week till sat.
0,In English with @poptartsandsex and @giddygiggles ... what is this? WORK? so close to the holidays? 
0,thanks for pissing me off at 630 In the morning BOSS 
0,has hurt her knee.  and has a bad eye. I guess today isnt my lucky day ?
0,not feeling so great 
0,"not feelling good, at work.  playn in the rain is a good song.just not a good idea in new england cuz im sick as a dog. "
0,My heart just broke a little. My all time favorite toilet at FAOG is &quot;Out Of Order&quot; 
0,Gmail blocked by cmpany.. cant chat .. cant email.. very bad   
0,"Collin is driving through DC traffic all by himself today... what's the worst, he can't call me because I don't have a phone yet. "
0,Billy Graham blamed Jews from the &quot;Synagogue of Satan&quot; for pornography etc. in those tapes with Richard Nixon. http://tinyurl.com/n7w4s8 
0,Fml it's too early to be up 
0,bored. not much to do atm  they're preparing a party outside and i'm invited. ugh. snob-party with arrogant ppl 
0,"@treece416 oh man, yeah I'm taking it with the lady you had  lol what is your FB url?"
0,@jameyjasta you look about as tired as I feel 
0,"Damnn, sooo many tutions, so fucking frustrating.... "
0,"So I'm not just home alone, I'm alone in the USA. And todays my baby sis birthday  who's gonna keep me company??"
0,seriously wish I'd saved up and bought tickets to PSB's &quot;Pandemonium&quot; tour  especially after seeing the It's a sin performance on youtube.
0,@Paintagram still haven't seen it - my daughter took over the queue with Backyardigans and Dora the Explorer 
0,@truebloodnet I just looked on the schedule on tv and I didn't see Stephen on the schedule 
0,"needs to see an optometrist. i'm having a hard time to read from a far..tsk tsk! i think, i'm near sighted...Transformers 2? CANCELLED! "
0,@ylg85 have a safe journey! shucks that we won't meet in NZ! 
0,@CocoaGeek Huh? What's the point of a C64 emulator that doesn't emulate one of it's defining features? (The BASIC interpreter). 
0,So ma woke me up early and said she wanted to be ready to leave in 45 min . . Its been over an hour now . . And im still sleepy 
0,i dont have a mask!!! 
0,@CitizensVoice  I can't wait for fresh produce!! I won't be able to make it opening day though. 
0,@Gossipleighton l.i love you and b.!!!i miss gg!! 
0,"OMG. today, the weather was really hot. but i went to reading room for study because i will have the important examination.  im so tired."
0,no more coffee. 
0,@khawajakhalid HEY! Shafo's staying over at my place. I think I've seen EVERYONE cept you 
0,@ShannonMCasey  LOL... it's ok... I could have texted you too... Sbux is not in my budget until tomorrow 
0,"@allytarantino iHate TweeDeck! When you want to &quot;@&quot; someone, there isn't a list of all your friends like Twitterfon has. "
0,Just saw a dead deer off to the side of 295 
0,Me no feel good 
0,Last day of work experience tomorrow. I'm going to miss those kids. 
0,Back from Italy and Greece and already at work 
0,Loved watching original Charlies Angels as a kid...awww  (via @KISSmyBLAKarts) I had a Charlie's  Angels purse..wish I still had it
0,I cracked my rib. No party for me tonight 
0,ALL I WANT IS SUSHI. Why are people so stupid? Let me take my lunch break! 
0,@desolate_pages i knoooow. 
0,just finish tuition. and nobody tells me what are the english homeworks 
0,"@tweetnotpurge1 just checked, am following U. Maybe something's wrong?  Have a GR8 Day Doll!"
0,Huston is in Houston. I miss my bed.  I need a nap.
0,WHY did I get flavored coffee when I know I don't like flavored coffee? I'm so easily persuaded by the delicious-sounding names! 
0,@Drogheda_PC oh !!what will we do 
0,So happy I wore long sleeves to work! It's so freaking cold!!!! 
0,"@preludebabe hey hun,  no I never did  I would love to know,  but all the friends I have made dont know either  x"
0,what a morning... driving a military truck when it overheats. now stuck on side of I10 waiting for a tow truck... all b4 coffee 
0,"Dear @abbiealmasco, wai do you have to be so hot? It's unfair.  Haha! *huugs*"
0,Transformers last night was great! Coming home to find that the transformer on the pole behind my house died again not so great 
0,it's too hot...everywhere it seems 
0,"Haha hendy, its nicole silly!!! Sory late response, I'm working "
0,"as usual,evening with no activities at all___boring,silent,and starving "
0,Can't believe Bob is gone  many tears were shed at this afternoons episode of Neighbours!  RIP Bob - Lord of the House of Trouser!
0,hates being sick! Running out of stuff to watch! 
0,Fuck. Another funeral. 
0,@Sarahjaynee i knoww. &amp; i don't know.  everytime i try &amp; go past he's like 'not yet love' (
0,Is up and moving around trying to get this house picked up so i can clean carpets... abscess tooth and all 
0,Playing animal crossing. Like whoa. It's been over a month since i've touched this game. 
0,"Heading to The National Zoo in DC with Olivia, Becca, and Tiffany... It's our last day with Tiff  before she goes back to NC "
0,My skin is peeling off. I might not have any tan left by the end of the day. 
0,"its a slow day, still no luck on the job hunt "
0,is  starting to load her computer with trashes again. and the fucking yahoo widget installer is not working 
0,It feels like Friday but it's not 
0,i have such great post ideas as i fall asleep but i forget to keep a notebook by my bed 
0,Okay back to work now.. gotta get my numbers right &amp; have about 30 calls to return.. ay ya yay 
0,@BrittanyLMartin I actually won't get back to Knoxville until late Sunday night.  I wish I could see you though!!
0,AthFest's site is down  but luckily Whistlebury posted this a few days ago: http://bit.ly/D5GwB
0,going to work 
0,He's about to go in...I'm nervous!!! My boyyyyy. 
0,@LegaZyD I went to BUDs Navy Seals traing.. Broke my ankle in hell week 
0,@cheapapernapkns who? what? i dunno what you are tryin to say 
0,@PawPrintsMag it appears the shorter ones and being used already   Any other suggestions for possible 2 or 3 letter tags?
0,9 Years.. wow 
0,"back to work. I didn't have a chance to run this morn with my  sis-in-law, little G kept waking up screaming  planning on running tonight"
0,@mitchelmusso http://twitpic.com/8c741 - nice logo... but grow your hair back  ahah
0,@OfficialAS -huggles- naaaw! Your mind is just going round in circles? 
0,"@candice216 aww, i sorry    Hope it improves QUICK!"
0,@queenzee_ent i had a ruffffff childhood!! 
0,"Sweating.damn it is HOT here in Toronto, CANADA right now. I have the A/C on, It's a heat wave. Finally. Garbage workers are on Strike. "
0,"@theSADDITYbxtch Lmao don't make funny of me, I'm sensitive  but I'm only 19 LOL . . I'll be 20 in Oct"
0,My body feels like it got hit with a mack truck 
0,I ate too much chocolate... ouchy tummy! wawa me 
0,@CarterTwinsZach What's wrong? 
0,I know my inbox is full o mail. i just don't want to start reading it all right now 
0,"@amol_date rain in chennai?!?!?! Good Joke.. We'll probably get heat rays in the form of rain amol, its so hot "
0,"After one week, I'm still at home... recovering!!! Last night was very painful and scary "
0,My computer didn't want to let me use Lightroom anymore  So I'm making icons now x)
0,NO BASTARD WILL COVER MY SHIFT 
0,Grrr....why did I have to wake up with a sore throat 
0,"@brandonleblanc Yeah I know, my frustration is at the EU not at you or MSFT. Far more serious issues in the world than bundling a browser "
0,Time to do some work 
0,I wna play baccarat now so bad! Everyone's going to genting tomorrow  I want to win enough for 2.55.. IN LUVVVVVV
0,talking to Drew about his party tomorrow.... can't wait.....     we'll all miss you Andrew 
0,i has got a fever..  h1n1 perhaps?? XP
0,"@phoenixq It's totally random now. Some nights can be real good music, others its pish. "
0,scolded by mummy. 
0,Searching for breakfast. 
0,@xcarcrashhearts me too 
0,i deeeeeeeeefinately have pink eye 
0,tumblarity - miÃ©rt esik a tumblarity-m?? ( a mai napon 215-rÅ‘l 165-re? )  http://tumblr.com/xjs25dzu4
0,Knock on wood... She stopped throwing up! But she still won't eat! 
0,"@paperboy1 too little place, but it is better to be a victim than to increase brutality. O, that sounds quite religious "
0,"have had my dinner, read the papers. n now readin alil on my business class training notes.. "
0,@MarleeMatlin can't wait to read your book! Too bad it's going to take so long to get to Australia 
0,not feeling well again. Something's up. I think it's time i went to the docs 
0,I miss my boyfriend 
0,is up and ready of another day of school and homework 
0,"@DorisDweeb please miss, where do you buy your happiness? Mine always saddens after a couple hours "
0,@DiGi_Valentine  your lunch schedule sucks even more than mine. Isn't it a legal requirement you get a break after 6 hours or something?
0,"Aroundd the house! [: A/C guy here, and phone is coming around 7!  oh well. at least i know when its coming now! be back later."
0,This sucks i think my shower is broken 
0,I Think Im Gona Cryy .. Hairdresser Just Pulled Out  I Have NO Hairdresser For Prom
0,my head is killin me this morning 
0,I'm gonna start coming on this more ofte... I have been neglecting it 
0,@DidiluvsomeWood Today is the day. My last one  its impossible to ever be ready for something like this.
0,"SARAH!- poor moe  Sorry to hear, at least you still have Whiskers,Zuzu, and Cuddles (sry idk how to spell are theyr names."
0,weeee no he visto up 
0,"Its at times like this I really miss my Gran, I would of phoned her just to say Hello and it upsets me so much that I can't. "
0,Final report is ahead  looks I'll be stay awake tonight  bye my beddy!!!!!
0,Workin at the tanning bed until 3:30 
0,"Soo, they'd be in music right about now. Aw man i miss @BadSuperhero @ramz95 and Dionne. Wish i was at school with ya! "
0,my sisterrr has apendicitis. ahhhh. what about the @ddlovato concert ?! 
0,June Gloom is back 
0,I'm tired. No work today or tomorrow! Poor keagan 
0,Trading in the old clunker for something new today.  Now I can't quit my job for sure. 
0,@Karboso OMG! I'm sorry! I fell asleep while talking 2 u! LOL! I was laying in bed w/ my phone &amp; woke up @ 3am and was like OH shit! LOL! 
0,"@tina1997  ... i think he will realy get PARANOID  poor nick ( nick im sry   ) ... u know .. i love him ...but, i luv him mor than u"
0,@cynthiagunit aw man I'm really sorry to hear that  I hope she's ok =/
0,I'm so damn hungry... but there's nothing to eat here! 
0,Coming Home   But Orientation tomorrow!!!!
0,Working at the office today. I miss my house and my setup. 
0,"Watching my kids play at Kulturen, Lund. Thinking about #vacation and work I have to do tonight "
0,@Rayzorblades : really? man i really really wanted to see that movie? 
0,I want to go on Miley's Tour 2009! But I cannot  I live in Germany and she don't comes to Germany  I'm sooooo sad ...
0,@thediaperclutch That doesn't seem to be working for us. She just sits in the wet pants. 
0,@vaLewee I hate u!!! I want some too!!! 
0,*sigh* i didn't get the full 5 points... 
0,@debbiedoesraw   you know she's going to miss you too!  xx
0,its so beautiful outside!  Too bad its about 200 degrees out there   DC - order IN with TakeoutTaxi wwww.finefood2u.com
0,about Miley...and IÂ´m sure that you come besides...but mum wake me up 
0, did not win my w and y tix...i am determined... excited for tonight yardhouse with my favesss... ONE WEEK!!!!!!
0,bored out of my tree at work 
0,We're looking for a mid-level developer. Being born in July a bonus as that's a cake-free month here  http://www.firewater.net/careers
0,"I have a bad feeling about today  I already got yelled at, my breakfast was terrible, what else could go wrong ?!?!"
0,- I hate waking up when you're in the middle of the best dream ever 
0,in 2 days I'm moving....From a big House to a small apartment 
0,dinner with julia. im gna miss my babe 
0,Going to court sux! 
0,@Kimberly_x3 about Miley...and IÂ´m sure that you come besides...but mum wake me up 
0,"@plecroybrown Obviously, at home.  Why can't I send you a DM?  Your name isn't available. "
0,Why am I not at #reboot11 ?!?!?! 
0,And then the sun comes out and i'm melting in my wellies. 
0,At work WISHING I was on my way to the BET Awards. 
0,Flyer tomorrow.. hopefully . 
0,In one hell of a bad mood today hatfever is doing my head in and everything else is just blah blah meh I think I just need a big hug 
0,@krapposelli I know!!!! 
0,@QueenofDixie Oh no!   Hope it gets better...
0,@reneetan Still working   I look forward to bringing me mum out - hopefully this weekend 
0,@AnnaHeredia and you sooo didnt say hi  
0,"@LaurettaVR con chi ce l'hai? ;) I updated our myspace ;) in the forum I will go tonight, now I have to study! uff  xoxo"
0,mau otp dong huu 
0,summer is summer and I wish I was on vacation! 
0,At the beach!! The waves suck 
0,Both my grandparents on my fathers side passed today. At least they went together 
0,"@littyblive yeah, your blog is still messed up  but I'm spreading the video of our nightmare tstorms from a couple weeks ago."
0,@dima767 Maven is great when you've got Maven ninjas to help you when you're in trouble ;-) But it requires too deep expertise 
0,"that was a midterm? i probably didn't even kick it's ass, but it seemed easy enough. also. why aren't i out of class now &amp; napping? "
0,@rocsidiaz Take me wit u! 
0,"To all that I need to ship stuff to,I dont think Ill get around to doing it till Monday  I know I said today but I dont think Ill have ..."
0,It's too early 
0,@nerdynotdirty I feel the same way 
0,@simon_sabin  my son is making his mother chocolate chip pancakes  this morning. I already ate. 
0,peel Park out  5 laps to go #cmim
0,Getting ready to go to work... 
0,@tubbsmcguire I am. If I greened my picture it would be less about Iran and more about Glastonbury eyes 
0,@missemilyjane42 That sounds like a damn fine night of music. Too bad Halifax is a million hours away from everywhere 
0,Learning learning learning. But I cant concentrate. 
0,"Sadness, that totally wasn't my location.  GPS must be on the fritz."
0,WTH? y u acting like that? :| 
0,is really really sore ugh  legs are sore needs a massage.
0,@lotsofadybugs I think so only ah! &gt;&lt; And i can't go to support you guys.. HQ doesn't allow cause of H1N1 
0,@iheartnynuk sorry... 
0,i removed the L  from lover n now its all OVER 
0,i have no more strawberries  im sitting outside my bfs house in his driveway waiting for him....ughh why do boys move so slow?
0,@jansmith trouble is I have no phone  &amp; my hubby is traveling in NZ for next two weeks with kids - so we will both be out of contact
0,So I'm still sick and of course I did too much yesterday and it got worse. So I'm trying to get some sleep and what happens? The AC dies. 
0,@sky327 Mornin' sunshine!  I'm so jealous I won't be in Chicago tomorrow!    Give my boys an extra long squeeze for me!
0,Done! Ahh IDK how I did 
0,Why did I wake up with chest pains? 
0,ive lost a couple followers ~ didnt think i was that bad  hehe..........
0,Does anyone else have issues w/ MacBook Pro power cords? I love Apple but this power cord is falling apart and is only a few months old. 
0,Heat posioning  Keep getting sick n it hurts to move! I need my Bubba!! Cant wait till after his band practice to see him...
0,@lmswalmcara overcast and cool in RI for a change 
0,Someone washed my jacket. Now it fits all wrong. 
0,@MaryKay26 What do you do when you cut all your hair off &amp; then you passionately HATE IT!!! I made a BIG mistake   ((HUGS))
0,@sjharting I got the cheapest webcam I could find at FutureShop for $40. Only prob is that I can't vlog on it if i want to.. 
0,"i'm thinking of going to my aunt's house to overnight there. BUTBUT, i want to learn guitar first! cause there has a guitar! no keyboard. "
0,@themaggiekelly awww im sorry 
0,He has to put me under to inject both sides of my jaw. I'm terrified of being on anesthesia again bc it made me sick last time. 
0,soo devo that i cant see @MYFUTURELIES at hype 
0,@treviott no but I was really friendly!!  
0,"@therealhaz Wow, 12:30am? That's amazing, wish crazy stuff like that happened down here "
0,has 11 misquito bites...one on my face... 
0,@trooppetrie I am lost. Please help me find a good home. 
0,"@theamazingPeebs Lucky you, got to work til 4:30 "
0,thinks I need to get ready for work  I pray these next 8 hours fly by!! X-( http://plurk.com/p/13w2qf
0,"talking to @lishannn now, still craving for murtabak "
0,@funkyfannys omg... SO not edible- and worse than crusty crumbs-  tobacco leaves and lip gloss  my purse is gross! i wish i was a granny!
0,"lack of sleep is making me feel sick, so I don't particularly fancy going out to get some shopping but it seems that's the only way. "
